Open,High,Low,Close,Volume,Date
1806.550048828125,1810.02001953125,1798.5999755859375,1800.9000244140625,3095430000,2013-12-02
1800.0999755859375,1800.0999755859375,1787.8499755859375,1795.1500244140625,3475680000,2013-12-03
1793.1500244140625,1799.800048828125,1779.0899658203125,1792.81005859375,3610540000,2013-12-04
1792.8199462890625,1792.8199462890625,1783.3800048828125,1785.030029296875,3336880000,2013-12-05
1788.3599853515625,1806.0400390625,1788.3599853515625,1805.0899658203125,3150030000,2013-12-06
1806.2099609375,1811.52001953125,1806.2099609375,1808.3699951171875,3129500000,2013-12-09
1807.5999755859375,1808.52001953125,1801.75,1802.6199951171875,3117150000,2013-12-10
1802.760009765625,1802.969970703125,1780.0899658203125,1782.219970703125,3472240000,2013-12-11
1781.7099609375,1782.989990234375,1772.280029296875,1775.5,3306640000,2013-12-12
1777.97998046875,1780.9200439453125,1772.449951171875,1775.3199462890625,3061070000,2013-12-13
1777.47998046875,1792.219970703125,1777.47998046875,1786.5400390625,3209890000,2013-12-16
1786.469970703125,1786.77001953125,1777.050048828125,1781.0,3270030000,2013-12-17
1781.4599609375,1811.0799560546875,1767.989990234375,1810.6500244140625,4327770000,2013-12-18
1809.0,1810.8800048828125,1801.3499755859375,1809.5999755859375,3497210000,2013-12-19
1810.3900146484375,1823.75,1810.25,1818.3199462890625,5097700000,2013-12-20
1822.9200439453125,1829.75,1822.9200439453125,1827.989990234375,2851540000,2013-12-23
1828.02001953125,1833.3199462890625,1828.02001953125,1833.3199462890625,1307630000,2013-12-24
1834.9599609375,1842.8399658203125,1834.9599609375,1842.02001953125,1982270000,2013-12-26
1842.969970703125,1844.8900146484375,1839.81005859375,1841.4000244140625,2052920000,2013-12-27
1841.469970703125,1842.469970703125,1838.77001953125,1841.0699462890625,2293860000,2013-12-30
1842.6099853515625,1849.43994140625,1842.4100341796875,1848.3599853515625,2312840000,2013-12-31
1845.8599853515625,1845.8599853515625,1827.739990234375,1831.97998046875,3080600000,2014-01-02
1833.2099609375,1838.239990234375,1829.1300048828125,1831.3699951171875,2774270000,2014-01-03
1832.31005859375,1837.1600341796875,1823.72998046875,1826.77001953125,3294850000,2014-01-06
1828.7099609375,1840.0999755859375,1828.7099609375,1837.8800048828125,3511750000,2014-01-07
1837.9000244140625,1840.02001953125,1831.4000244140625,1837.489990234375,3652140000,2014-01-08
1839.0,1843.22998046875,1830.3800048828125,1838.1300048828125,3581150000,2014-01-09
1840.06005859375,1843.1500244140625,1832.4300537109375,1842.3699951171875,3335710000,2014-01-10
1841.260009765625,1843.449951171875,1815.52001953125,1819.199951171875,3591350000,2014-01-13
1821.3599853515625,1839.260009765625,1821.3599853515625,1838.8800048828125,3353270000,2014-01-14
1840.52001953125,1850.8399658203125,1840.52001953125,1848.3800048828125,3777800000,2014-01-15
1847.989990234375,1847.989990234375,1840.300048828125,1845.8900146484375,3491310000,2014-01-16
1844.22998046875,1846.0400390625,1835.22998046875,1838.699951171875,3626120000,2014-01-17
1841.050048828125,1849.31005859375,1832.3800048828125,1843.800048828125,3782470000,2014-01-21
1844.7099609375,1846.8699951171875,1840.8800048828125,1844.8599853515625,3374170000,2014-01-22
1842.2900390625,1842.2900390625,1820.06005859375,1828.4599609375,3972250000,2014-01-23
1826.9599609375,1826.9599609375,1790.2900390625,1790.2900390625,4618450000,2014-01-24
1791.030029296875,1795.97998046875,1772.8800048828125,1781.56005859375,4045200000,2014-01-27
1783.0,1793.8699951171875,1779.489990234375,1792.5,3437830000,2014-01-28
1790.1500244140625,1790.1500244140625,1770.449951171875,1774.199951171875,3964020000,2014-01-29
1777.1700439453125,1798.77001953125,1777.1700439453125,1794.18994140625,3547510000,2014-01-30
1790.8800048828125,1793.8800048828125,1772.260009765625,1782.5899658203125,4059690000,2014-01-31
1782.6800537109375,1784.8299560546875,1739.6600341796875,1741.8900146484375,4726040000,2014-02-03
1743.8199462890625,1758.72998046875,1743.8199462890625,1755.199951171875,4068410000,2014-02-04
1753.3800048828125,1755.7900390625,1737.9200439453125,1751.6400146484375,3984290000,2014-02-05
1752.989990234375,1774.06005859375,1752.989990234375,1773.4300537109375,3825410000,2014-02-06
1776.010009765625,1798.030029296875,1776.010009765625,1797.02001953125,3775990000,2014-02-07
1796.199951171875,1799.93994140625,1791.8299560546875,1799.8399658203125,3312160000,2014-02-10
1800.449951171875,1823.5400390625,1800.4100341796875,1819.75,3699380000,2014-02-11
1820.1199951171875,1826.550048828125,1815.969970703125,1819.260009765625,3326380000,2014-02-12
1814.8199462890625,1830.25,1809.219970703125,1829.8299560546875,3289510000,2014-02-13
1828.4599609375,1841.6500244140625,1825.5899658203125,1838.6300048828125,3114750000,2014-02-14
1839.030029296875,1842.8699951171875,1835.010009765625,1840.760009765625,3421110000,2014-02-18
1838.9000244140625,1847.5,1826.989990234375,1828.75,3661570000,2014-02-19
1829.239990234375,1842.7900390625,1824.5799560546875,1839.780029296875,3404980000,2014-02-20
1841.0699462890625,1846.1300048828125,1835.5999755859375,1836.25,3403880000,2014-02-21
1836.780029296875,1858.7099609375,1836.780029296875,1847.6099853515625,4014530000,2014-02-24
1847.6600341796875,1852.9100341796875,1840.18994140625,1845.1199951171875,3515560000,2014-02-25
1845.7900390625,1852.6500244140625,1840.6600341796875,1845.1600341796875,3716730000,2014-02-26
1844.9000244140625,1854.530029296875,1841.1300048828125,1854.2900390625,3547460000,2014-02-27
1855.1199951171875,1867.9200439453125,1847.6700439453125,1859.449951171875,3917450000,2014-02-28
1857.6800537109375,1857.6800537109375,1834.43994140625,1845.72998046875,3428220000,2014-03-03
1849.22998046875,1876.22998046875,1849.22998046875,1873.9100341796875,3765770000,2014-03-04
1874.050048828125,1876.530029296875,1871.1099853515625,1873.81005859375,3392990000,2014-03-05
1874.1800537109375,1881.93994140625,1874.1800537109375,1877.030029296875,3360450000,2014-03-06
1878.52001953125,1883.5699462890625,1870.56005859375,1878.0400390625,3564740000,2014-03-07
1877.8599853515625,1877.8699951171875,1867.0400390625,1877.1700439453125,3021350000,2014-03-10
1878.260009765625,1882.3499755859375,1863.8800048828125,1867.6300048828125,3392400000,2014-03-11
1866.1500244140625,1868.3800048828125,1854.3800048828125,1868.199951171875,3270860000,2014-03-12
1869.06005859375,1874.4000244140625,1841.8599853515625,1846.3399658203125,3670990000,2014-03-13
1845.0699462890625,1852.43994140625,1839.5699462890625,1841.1300048828125,3285460000,2014-03-14
1842.81005859375,1862.300048828125,1842.81005859375,1858.8299560546875,2860490000,2014-03-17
1858.9200439453125,1873.760009765625,1858.9200439453125,1872.25,2930190000,2014-03-18
1872.25,1874.1400146484375,1850.3499755859375,1860.77001953125,3289210000,2014-03-19
1860.0899658203125,1873.489990234375,1854.6300048828125,1872.010009765625,3327540000,2014-03-20
1874.530029296875,1883.969970703125,1863.4599609375,1866.52001953125,5270710000,2014-03-21
1867.6700439453125,1873.3399658203125,1849.68994140625,1857.43994140625,3409000000,2014-03-24
1859.47998046875,1871.8699951171875,1855.9599609375,1865.6199951171875,3200560000,2014-03-25
1867.0899658203125,1875.9200439453125,1852.56005859375,1852.56005859375,3480850000,2014-03-26
1852.1099853515625,1855.550048828125,1842.1099853515625,1849.0400390625,3733430000,2014-03-27
1850.0699462890625,1866.6300048828125,1850.0699462890625,1857.6199951171875,2955520000,2014-03-28
