Open,High,Low,Close,Volume,Date
11.109999656677246,12.890000343322754,10.640000343322754,12.5600004196167,5061100,2023-09-28
12.210000038146973,13.609999656677246,12.0,12.5,4652600,2023-09-29
11.109999656677246,11.793999671936035,9.720000267028809,9.800000190734863,6851900,2023-10-02
9.039999961853027,9.640000343322754,9.0,9.329999923706055,3263800,2023-10-03
9.369999885559082,9.369999885559082,7.980000019073486,8.050000190734863,5687600,2023-10-04
8.899999618530273,9.300000190734863,8.0600004196167,8.5,8881800,2023-10-05
8.079999923706055,8.279999732971191,7.650000095367432,8.029999732971191,3498600,2023-10-06
7.960000038146973,7.96999979019165,7.230000019073486,7.230000019073486,3682300,2023-10-09
7.28000020980835,7.610000133514404,7.010000228881836,7.489999771118164,3872600,2023-10-10
7.670000076293945,8.229999542236328,7.480000019073486,8.119999885559082,4343900,2023-10-11
8.020000457763672,8.039999961853027,7.619999885559082,7.980000019073486,3222800,2023-10-12
7.840000152587891,8.4399995803833,7.78000020980835,7.980000019073486,4139800,2023-10-13
7.980000019073486,8.079999923706055,6.300000190734863,6.53000020980835,9597400,2023-10-16
6.369999885559082,6.840000152587891,6.239999771118164,6.460000038146973,6427700,2023-10-17
6.289999961853027,6.329999923706055,5.809999942779541,5.96999979019165,5524000,2023-10-18
5.96999979019165,6.099999904632568,5.610000133514404,5.690000057220459,3688100,2023-10-19
5.570000171661377,5.659999847412109,5.25,5.380000114440918,4730800,2023-10-20
5.289999961853027,5.309999942779541,4.650000095367432,4.800000190734863,6504200,2023-10-23
4.820000171661377,4.929999828338623,4.639999866485596,4.929999828338623,3203300,2023-10-24
4.909999847412109,5.440000057220459,4.590000152587891,5.210000038146973,6229200,2023-10-25
5.199999809265137,5.639999866485596,4.949999809265137,5.510000228881836,3843900,2023-10-26
5.550000190734863,5.829999923706055,5.239999771118164,5.320000171661377,1865200,2023-10-27
5.369999885559082,5.489999771118164,5.199999809265137,5.329999923706055,1384600,2023-10-30
5.28000020980835,5.550000190734863,5.242000102996826,5.429999828338623,1351300,2023-10-31
5.320000171661377,5.449999809265137,5.005000114440918,5.329999923706055,2820400,2023-11-01
5.46999979019165,5.670000076293945,5.315000057220459,5.599999904632568,2384400,2023-11-02
5.699999809265137,5.96999979019165,5.610000133514404,5.940000057220459,2971800,2023-11-03
6.170000076293945,6.260000228881836,5.639999866485596,6.135000228881836,3407000,2023-11-06
6.070000171661377,6.309999942779541,5.78000020980835,6.159999847412109,2031300,2023-11-07
6.25,7.28000020980835,6.139999866485596,7.25,6562200,2023-11-08
7.329999923706055,7.340000152587891,6.260000228881836,6.489999771118164,4848200,2023-11-09
6.369999885559082,6.619999885559082,5.769999980926514,6.070000171661377,3540900,2023-11-10
6.070000171661377,6.070000171661377,5.75,5.900000095367432,2387200,2023-11-13
6.110000133514404,6.224999904632568,5.889999866485596,6.190000057220459,2452100,2023-11-14
6.199999809265137,6.360000133514404,5.980000019073486,6.170000076293945,2580700,2023-11-15
6.059999942779541,6.110000133514404,5.610000133514404,5.75,2813700,2023-11-16
5.690000057220459,5.708000183105469,5.300000190734863,5.409999847412109,3298600,2023-11-17
5.480000019073486,5.5,5.329999923706055,5.360000133514404,2653900,2023-11-20
5.710000038146973,6.340000152587891,5.539999961853027,5.989999771118164,8105500,2023-11-21
6.5,6.579999923706055,6.139999866485596,6.179999828338623,7008700,2023-11-22
6.179999828338623,6.730000019073486,6.179999828338623,6.559999942779541,4513300,2023-11-24
6.460000038146973,6.869999885559082,6.099999904632568,6.630000114440918,5164100,2023-11-27
6.650000095367432,7.135000228881836,6.551000118255615,6.989999771118164,5054400,2023-11-28
7.130000114440918,7.579999923706055,6.909999847412109,7.559999942779541,6539100,2023-11-29
